,finalPrice,auctionId,estimate_low,estimate_high,title,displayName,url,startingBid,currentBid,numberOfBids,sold
3847,2674500,8231633b-d7f6-4b8b-87c8-8ed73b9aed3e,2000000,3000000,Danseuse au tutu vert                       ,Edgar Degas,/en/buy/auction/2021/art-impressionniste-et-moderne-evening-sale/danseuse-au-tutu-vert-2,1500000,2200000,7,TRUE
3848,544900,8231633b-d7f6-4b8b-87c8-8ed73b9aed3e,250000,350000,Mademoiselle Salle,Edgar Degas,/en/buy/auction/2021/art-impressionniste-et-moderne-evening-sale/mademoiselle-salle,190000,440000,13,TRUE
3849,201600,8231633b-d7f6-4b8b-87c8-8ed73b9aed3e,120000,180000,"Deux jeunes filles dans un jardin, devant un perron",Camille Pissarro,/en/buy/auction/2021/art-impressionniste-et-moderne-evening-sale/deux-jeunes-filles-dans-un-jardin-devant-un-perron,80000,160000,12,TRUE
3850,13091250,8231633b-d7f6-4b8b-87c8-8ed73b9aed3e,5000000,8000000,Scène de rue à Montmartre (Impasse des Deux Frères et le Moulin à Poivre)      ,Vincent van Gogh,/en/buy/auction/2021/art-impressionniste-et-moderne-evening-sale/scene-de-rue-a-montmartre-impasse-des-deux-freres-2,4000000,11250000,31,TRUE
3851,226800,8231633b-d7f6-4b8b-87c8-8ed73b9aed3e,100000,150000,"L'Implorante, petit modèle",Camille Claudel,/en/buy/auction/2021/art-impressionniste-et-moderne-evening-sale/limplorante-petit-modele,75000,180000,14,TRUE
3852,3382200,8231633b-d7f6-4b8b-87c8-8ed73b9aed3e,1200000,1800000,La Récolte des pois                    ,Camille Pissarro,/en/buy/auction/2021/art-impressionniste-et-moderne-evening-sale/la-recolte-des-pois-2,850000,2800000,18,TRUE
3853,448100,8231633b-d7f6-4b8b-87c8-8ed73b9aed3e,400000,600000,Femme sur un griffon     ,Gustave Moreau,/en/buy/auction/2021/art-impressionniste-et-moderne-evening-sale/femme-sur-un-griffon,300000,360000,4,TRUE
3854,351300,8231633b-d7f6-4b8b-87c8-8ed73b9aed3e,120000,180000,Trianon-sous-bois,Henri  Le Sidaner,/en/buy/auction/2021/art-impressionniste-et-moderne-evening-sale/trianon-sous-bois,70000,280000,23,TRUE
3855,119700,8231633b-d7f6-4b8b-87c8-8ed73b9aed3e,150000,200000,Les sarcleurs,Camille Pissarro,/en/buy/auction/2021/art-impressionniste-et-moderne-evening-sale/les-sarcleurs,320000,95000,7,FALSE
3856,436000,8231633b-d7f6-4b8b-87c8-8ed73b9aed3e,400000,600000,Chiens de mer       ,Henri Matisse,/en/buy/auction/2021/art-impressionniste-et-moderne-evening-sale/chiens-de-mer-2,300000,350000,5,FALSE
3857,226800,8231633b-d7f6-4b8b-87c8-8ed73b9aed3e,200000,300000,Tête de Paul Alexandre de trois quart,Amedeo Modigliani,/en/buy/auction/2021/art-impressionniste-et-moderne-evening-sale/tete-de-paul-alexandre-de-trois-quart,150000,180000,4,TRUE
3858,119700,8231633b-d7f6-4b8b-87c8-8ed73b9aed3e,70000,100000,Maud Abrantès au lit écrivant,Amedeo Modigliani,/en/buy/auction/2021/art-impressionniste-et-moderne-evening-sale/maud-abrantes-au-lit-ecrivant,55000,95000,10,TRUE
3859,302400,8231633b-d7f6-4b8b-87c8-8ed73b9aed3e,170000,250000,La Couseuse,René Magritte,/en/buy/auction/2021/art-impressionniste-et-moderne-evening-sale/la-couseuse,150000,240000,12,TRUE
3860,436000,8231633b-d7f6-4b8b-87c8-8ed73b9aed3e,400000,600000,Blumen in der Vase (Flowers in the Vase),Paul Klee,/en/buy/auction/2021/art-impressionniste-et-moderne-evening-sale/blumen-in-der-vase-flowers-in-the-vase,290000,350000,4,TRUE
3861,81900,8231633b-d7f6-4b8b-87c8-8ed73b9aed3e,80000,120000,Avant ma naissance,Hans Arp,/en/buy/auction/2021/art-impressionniste-et-moderne-evening-sale/avant-ma-naissance,55000,65000,3,FALSE
3862,1948500,8231633b-d7f6-4b8b-87c8-8ed73b9aed3e,1500000,2000000,Adam et Ève     ,Francis Picabia,/en/buy/auction/2021/art-impressionniste-et-moderne-evening-sale/adam-et-eve-2,1000000,1600000,7,TRUE
3863,1888000,8231633b-d7f6-4b8b-87c8-8ed73b9aed3e,1000000,1500000,Quatre Figurines,Alberto Giacometti,/en/buy/auction/2021/art-impressionniste-et-moderne-evening-sale/quatre-figurines,800000,1550000,11,TRUE
3864,1888000,8231633b-d7f6-4b8b-87c8-8ed73b9aed3e,1000000,1500000,La Sirène,Kees van Dongen,/en/buy/auction/2021/art-impressionniste-et-moderne-evening-sale/la-sirene,750000,1550000,15,TRUE
3865,3152400,8231633b-d7f6-4b8b-87c8-8ed73b9aed3e,1700000,2500000,La corrida (Le Matador dans l'arène)                   ,Francis Picabia,/en/buy/auction/2021/art-impressionniste-et-moderne-evening-sale/la-corrida-le-matador-dans-larene,1300000,2600000,14,TRUE
3866,472300,8231633b-d7f6-4b8b-87c8-8ed73b9aed3e,220000,350000,"Le Codex du Poète, Mythologie du Poète, Première Naissance     ",Victor Brauner,/en/buy/auction/2021/art-impressionniste-et-moderne-evening-sale/le-codex-du-poete-mythologie-du-poete-premiere-2,180000,380000,14,TRUE
3867,1343500,8231633b-d7f6-4b8b-87c8-8ed73b9aed3e,1000000,1500000,Prince of Blood (triptych),Roberto Matta,/en/buy/auction/2021/art-impressionniste-et-moderne-evening-sale/prince-of-blood-triptych,800000,1100000,7,TRUE
3868,144900,8231633b-d7f6-4b8b-87c8-8ed73b9aed3e,100000,150000,Sans titre,Roberto Matta,/en/buy/auction/2021/art-impressionniste-et-moderne-evening-sale/sans-titre,85000,115000,6,TRUE
3869,277200,8231633b-d7f6-4b8b-87c8-8ed73b9aed3e,180000,250000,La Poupée japonaise sur une chaise,Léonard Foujita,/en/buy/auction/2021/art-impressionniste-et-moderne-evening-sale/la-poupee-japonaise-sur-une-chaise,150000,220000,8,TRUE
3870,56700,8231633b-d7f6-4b8b-87c8-8ed73b9aed3e,35000,45000,La cueillette des pommes     ,Léonard Foujita,/en/buy/auction/2021/art-impressionniste-et-moderne-evening-sale/la-cueillette-des-pommes,30000,45000,8,TRUE
3871,170100,8231633b-d7f6-4b8b-87c8-8ed73b9aed3e,120000,180000,Mimosas,Kees van Dongen,/en/buy/auction/2021/art-impressionniste-et-moderne-evening-sale/mimosas,95000,135000,7,TRUE
3872,176400,8231633b-d7f6-4b8b-87c8-8ed73b9aed3e,120000,150000,Nature morte devant la mer,Raoul Dufy,/en/buy/auction/2021/art-impressionniste-et-moderne-evening-sale/nature-morte-devant-la-mer,85000,140000,9,TRUE
3873,956300,8231633b-d7f6-4b8b-87c8-8ed73b9aed3e,400000,600000,"Le Baiser, deuxième réduction     ",Auguste Rodin,/en/buy/auction/2021/art-impressionniste-et-moderne-evening-sale/le-baiser-deuxieme-reduction,350000,780000,19,TRUE
3874,239400,8231633b-d7f6-4b8b-87c8-8ed73b9aed3e,100000,150000,"L'Eternel Printemps, second état, quatrième réduction",Auguste Rodin,/en/buy/auction/2021/art-impressionniste-et-moderne-evening-sale/leternel-printemps-second-etat-quatrieme-reduction,65000,190000,19,TRUE
3875,100800,8231633b-d7f6-4b8b-87c8-8ed73b9aed3e,60000,80000,"L'Enfant Prodigue, taille originale (or ""petit modèle"")",Auguste Rodin,/en/buy/auction/2021/art-impressionniste-et-moderne-evening-sale/lenfant-prodigue-taille-originale-or-petit-modele,40000,80000,11,TRUE
3876,182700,8231633b-d7f6-4b8b-87c8-8ed73b9aed3e,80000,120000,"La Main de Dieu, taille originale (or ""moyen modèle"")",Auguste Rodin,/en/buy/auction/2021/art-impressionniste-et-moderne-evening-sale/la-main-de-dieu-taille-originale-or-moyen-modele,65000,145000,15,TRUE
3877,762700,8231633b-d7f6-4b8b-87c8-8ed73b9aed3e,550000,750000,Grand Torse de l’Homme qui Tombe (dit aussi Torse d’Homme Louis XIV ou Marsyas),Auguste Rodin,/en/buy/auction/2021/art-impressionniste-et-moderne-evening-sale/large-torso-of-the-falling-man-or-torse-louis-xiv,400000,620000,10,TRUE
3878,,8231633b-d7f6-4b8b-87c8-8ed73b9aed3e,1200000,1800000,Nature morte au livre,Fernand Léger,/en/buy/auction/2021/art-impressionniste-et-moderne-evening-sale/nature-morte-au-livre,120000,,0,FALSE
3879,,8231633b-d7f6-4b8b-87c8-8ed73b9aed3e,250000,350000,Composition       ,Nicolas De Staël,/en/buy/auction/2021/art-impressionniste-et-moderne-evening-sale/composition,26000,,0,FALSE
3880,50400,d917e745-7327-45bd-a19e-f8d56d6bda85,12000,18000,Untitled,Adolph Gottlieb,/en/buy/auction/2021/contemporary-art/untitled,8500,40000,22,TRUE
3881,40320,d917e745-7327-45bd-a19e-f8d56d6bda85,30000,40000,Hemmit's Vibrissae,Sue Williams,/en/buy/auction/2021/contemporary-art/hemids-vibrissae,20000,32000,7,TRUE
3882,,d917e745-7327-45bd-a19e-f8d56d6bda85,100000,150000,Untitled,Arshile Gorky,/en/buy/auction/2021/contemporary-art/untitled-3,80000,,0,FALSE
3883,20160,d917e745-7327-45bd-a19e-f8d56d6bda85,20000,30000,Untitled,Jack Whitten,/en/buy/auction/2021/contemporary-art/untitled-2,14000,16000,3,TRUE
3884,20160,d917e745-7327-45bd-a19e-f8d56d6bda85,12000,18000,Untitled,Norman Lewis,/en/buy/auction/2021/contemporary-art/untitled-5,8000,16000,9,TRUE
3885,35280,d917e745-7327-45bd-a19e-f8d56d6bda85,30000,50000,Starburst Jazzy,Harmony Korine,/en/buy/auction/2021/contemporary-art/starburst-jazzy,22000,28000,4,TRUE
3886,50400,d917e745-7327-45bd-a19e-f8d56d6bda85,40000,60000,Untitled (History Painting),Korakrit Arunanondchai,/en/buy/auction/2021/contemporary-art/untitled-history-painting,30000,40000,6,TRUE
3887,88200,d917e745-7327-45bd-a19e-f8d56d6bda85,60000,80000,Lost and Found,Bharti Kher,/en/buy/auction/2021/contemporary-art/lost-and-found,42000,70000,8,TRUE
3888,44100,d917e745-7327-45bd-a19e-f8d56d6bda85,30000,40000,Untitled,Sam Francis,/en/buy/auction/2021/contemporary-art/untitled-6,20000,35000,9,TRUE
3889,5292,d917e745-7327-45bd-a19e-f8d56d6bda85,4000,6000,Untitled,Liz Larner,/en/buy/auction/2021/contemporary-art/untitled-4,1,4200,34,TRUE
3890,47880,d917e745-7327-45bd-a19e-f8d56d6bda85,20000,30000,Still Life,Yvonne Thomas,/en/buy/auction/2021/contemporary-art/still-life,18000,38000,11,TRUE
